"","Algorithm","X","N","Y","sd","se","ci","upper","lower"
"207","FaceRecognition",0.0173172,10,0.5608613,0.0805243268667578,0.0254640279950844,0.0576036333227743,0.618464933322774,0.503257666677226
"208","FaceRecognition",0.0175586,10,0.5594492,0.0803674472888951,0.0254144183166433,0.0574914084333445,0.616940608433344,0.501957791566656
"209","FaceRecognition",0.0178033,10,0.558017,0.0802388144561803,0.0253737410433175,0.0573993900481274,0.615416390048127,0.500617609951873
"210","FaceRecognition",0.0180515,10,0.5565654,0.0801391714126813,0.0253422311462726,0.0573281097088284,0.613893509708828,0.499237290291172
"211","FaceRecognition",0.0183031,10,0.5550935,0.0800703811728573,0.0253204777624094,0.057278900135707,0.612372400135707,0.497814599864293
"212","FaceRecognition",0.0185583,10,0.5536009,0.0800329308992381,0.025308634946046,0.057252109823843,0.610853009823843,0.496348790176157
"213","FaceRecognition",0.0188169,10,0.5520875,0.0800297911936549,0.0253076420839635,0.0572498638137713,0.609337363813771,0.494837636186229
"214","FaceRecognition",0.0190792,10,0.550553,0.0800607012695853,0.0253174167082224,0.0572719755500522,0.607824975550052,0.493281024449948
"215","FaceRecognition",0.0193452,10,0.5489971,0.0801283213635756,0.0253388000594828,0.0573203480512705,0.606317448051271,0.49167675194873
"216","FaceRecognition",0.0196149,10,0.5474199,0.080233759320916,0.0253721424691859,0.0573957738222054,0.604815673822205,0.490024126177795
"217","FaceRecognition",0.0198883,10,0.5458202,0.0803781053200711,0.0254177886820322,0.0574990327295503,0.60331923272955,0.48832116727045
"218","FaceRecognition",0.0201655,10,0.5446287,0.0804114198745012,0.0254283236691555,0.0575228645261312,0.602151564526131,0.487105835473869
"219","FaceRecognition",0.0204466,10,0.5437153,0.0803537755167042,0.0254100949226658,0.0574816282366908,0.601196928236691,0.486233671763309
"220","FaceRecognition",0.0207316,10,0.542789,0.0803011423580014,0.0253934508564708,0.0574439767431297,0.60023297674313,0.48534502325687
"221","FaceRecognition",0.0210206,10,0.5418498,0.0802537254251927,0.0253784563057374,0.0574100567127851,0.599259856712785,0.484439743287215
"222","FaceRecognition",0.0213136,10,0.5408975,0.0802118913742428,0.0253652272172621,0.0573801304355334,0.598277630435533,0.483517369564467
"223","FaceRecognition",0.0216107,10,0.5399319,0.0801758309612206,0.0253538239134104,0.0573543343700458,0.597286234370046,0.482577565629954
"224","FaceRecognition",0.021912,10,0.5389528,0.0801455709510305,0.0253442548579884,0.0573326876627816,0.596285487662782,0.481620112337218
"225","FaceRecognition",0.0222174,10,0.5379601,0.0801219905303434,0.0253367980742327,0.0573158192459974,0.595275919245997,0.480644280754003
"226","FaceRecognition",0.0225271,10,0.5369535,0.0801048109766892,0.0253313654223595,0.0573035297336493,0.594257029733649,0.479649970266351
"227","FaceRecognition",0.0228411,10,0.535933,0.080094647811199,0.0253281515472409,0.0572962594430294,0.593229259443029,0.478636740556971
"228","FaceRecognition",0.0231595,10,0.5348982,0.0800918420007098,0.025327264272058,0.0572942522871191,0.592192452287119,0.477603947712881
"229","FaceRecognition",0.0234823,10,0.5338565,0.0803607471914408,0.0254122995597932,0.0574866154723599,0.59134311547236,0.47636988452764
"230","FaceRecognition",0.0238097,10,0.5328093,0.0809502839855701,0.0255987274631854,0.0579083446893641,0.590717644689364,0.474900955310636
"231","FaceRecognition",0.0241416,10,0.531747,0.0815511193546723,0.0257887282897005,0.0583381564200027,0.590085156420003,0.473408843579997
"232","FaceRecognition",0.0244781,10,0.5306702,0.0821632328096536,0.0259822955601181,0.0587760360072612,0.589446236007261,0.471894163992739
"233","FaceRecognition",0.0248193,10,0.5295781,0.0827874687463829,0.0261796962958575,0.0592225874955556,0.588800687495556,0.470355512504444
"234","FaceRecognition",0.0251653,10,0.5284712,0.0834230892256787,0.0263806971400597,0.0596772829949962,0.588148482994996,0.468793917005004
"235","FaceRecognition",0.0255161,10,0.5273486,0.0840705182228983,0.026585432165505,0.0601404257992829,0.587489025799283,0.467208174200717
"236","FaceRecognition",0.0258717,10,0.5262105,0.0847305209974541,0.0267941433684677,0.0606125633420212,0.586823063342021,0.465597936657979
"237","FaceRecognition",0.0262324,10,0.5250564,0.085402637722991,0.0270066853390868,0.0610933666832524,0.586149766683252,0.463963033316748
"238","FaceRecognition",0.026598,10,0.5238862,0.0860870987415265,0.0272231309179039,0.0615830005997295,0.58546920059973,0.46230319940027
"239","FaceRecognition",0.0269688,10,0.5230019,0.0858564436583275,0.0271501913762234,0.0614179998930658,0.584419899893066,0.461583900106934
"240","FaceRecognition",0.0273447,10,0.5221751,0.0854117628243714,0.027009570949511,0.0610998943875425,0.583274994387542,0.461075205612457
"241","FaceRecognition",0.0277259,10,0.5213362,0.0849642833401842,0.0268680655118881,0.0607797868482491,0.582115986848249,0.460556413151751
"242","FaceRecognition",0.0281124,10,0.5204861,0.0845139993787354,0.0267256732206859,0.0604576731067788,0.580943773106779,0.460028426893221
"243","FaceRecognition",0.0285043,10,0.519624,0.0840607051838134,0.0265823290100774,0.060133405974005,0.579757405974005,0.459490594025995
"244","FaceRecognition",0.0289016,10,0.5187499,0.0836045664229333,0.0264380852687305,0.0598071039613285,0.578557003961328,0.458942796038671
"245","FaceRecognition",0.0293045,10,0.5178635,0.0831462901935164,0.0262931656004834,0.0594792728957729,0.577342772895773,0.458384227104227
"246","FaceRecognition",0.029713,10,0.5169648,0.0826854153682632,0.0261474241840802,0.05914958290674,0.57611438290674,0.45781521709326
"247","FaceRecognition",0.0301271,10,0.5157613,0.0823388864065927,0.026037842104671,0.0589016910208902,0.57466299102089,0.45685960897911
"248","FaceRecognition",0.0305471,10,0.5138715,0.0822722452622997,0.0260167683244864,0.0588540188180984,0.572725518818098,0.455017481181902
"249","FaceRecognition",0.0309729,10,0.5119553,0.0822288610999136,0.0260030490477346,0.0588229836579258,0.570778283657926,0.453132316342074
"250","FaceRecognition",0.0314046,10,0.5100125,0.0822102759665724,0.0259971719125369,0.0588096886544418,0.568822188654442,0.451202811345558
"251","FaceRecognition",0.0318424,10,0.5080424,0.0822171320943648,0.0259993400105122,0.0588145932328062,0.566856993232806,0.449227806767194
"252","FaceRecognition",0.0322863,10,0.5060451,0.0822505665707606,0.0260099129202908,0.0588385108163935,0.564883610816393,0.447206589183607
"253","FaceRecognition",0.0327363,10,0.5040198,0.0823116901482813,0.0260292418926612,0.0588822359896905,0.562902035989691,0.445137564010309
"254","FaceRecognition",0.0331927,10,0.5019664,0.0824018636091846,0.0260577572447566,0.058946742197683,0.560913142197683,0.443019657802317
"255","FaceRecognition",0.0336553,10,0.5000614,0.0818141827981758,0.0258719162547604,0.0585263406710214,0.558587740671021,0.441535059328979
"256","FaceRecognition",0.0341245,10,0.4982084,0.0809434506117285,0.0255965665606412,0.0579034563881954,0.556111856388195,0.440304943611805
"257","FaceRecognition",0.0346002,10,0.4963295,0.0801031761018944,0.0253308484295554,0.0573023602146745,0.553631860214674,0.439027139785325
"258","FaceRecognition",0.0350825,10,0.4944243,0.0792961134959757,0.02507563282465,0.0567250224059799,0.55114932240598,0.43769927759402
"259","FaceRecognition",0.0355715,10,0.4924926,0.0785256360860013,0.0248319864745274,0.0561738560698603,0.54866645606986,0.43631874393014
"260","FaceRecognition",0.0360674,10,0.490534,0.0777950591704469,0.0246009577686181,0.0556512328279757,0.546185232827976,0.434882767172024
"261","FaceRecognition",0.0365701,10,0.4885481,0.077107454195716,0.0243835179835569,0.0551593498607221,0.543707449860722,0.433388750139278
"262","FaceRecognition",0.0370799,10,0.4875674,0.0767277124080848,0.0242634330863911,0.0548876989504545,0.542455098950455,0.432679701049545
"263","FaceRecognition",0.0375967,10,0.486818,0.0764112804950217,0.0241633685294267,0.0546613371961753,0.541479337196175,0.432156662803825
"264","FaceRecognition",0.0381208,10,0.4860581,0.0760929439340104,0.0240627016698966,0.0544336129388329,0.540491712938833,0.431624487061167
"265","FaceRecognition",0.0386522,10,0.4852876,0.0757722899294693,0.0239613019703762,0.0542042308822573,0.539491830882257,0.431083369117743
"266","FaceRecognition",0.039191,10,0.4845065,0.0754495521778184,0.0238592433321623,0.0539733582027964,0.538479858202796,0.430533141797204
"267","FaceRecognition",0.0397373,10,0.4837144,0.0751244318051354,0.0237564312430223,0.0537407810989259,0.537455181098926,0.429973618901074
"268","FaceRecognition",0.0402912,10,0.4825179,0.0743663625101355,0.0235167086833785,0.0531984909935434,0.535716390993543,0.429319409006457
"269","FaceRecognition",0.0408529,10,0.4809454,0.0732631925339503,0.0231678557062726,0.0524093307326198,0.53335473073262,0.42853606926738
"270","FaceRecognition",0.0414223,10,0.4793509,0.0722271396428578,0.0228402270150471,0.0516681831420259,0.531019083142026,0.427682716857974
"271","FaceRecognition",0.0419997,10,0.477734,0.0712649298322815,0.0225359495562091,0.0509798597090374,0.528713859709037,0.426754140290963
"272","FaceRecognition",0.0425852,10,0.4760948,0.0703841040131458,0.0222574079751739,0.0503497548763615,0.526444554876361,0.425745045123639
"273","FaceRecognition",0.0431788,10,0.4744328,0.0695920708219614,0.0220069450885144,0.0497831684632897,0.52421596846329,0.42464963153671
"274","FaceRecognition",0.0437807,10,0.4724344,0.0684623618286395,0.0216496997373071,0.0489750233331797,0.52140942333318,0.42345937666682
"275","FaceRecognition",0.044391,10,0.4702982,0.0672014292784511,0.0212509578538631,0.0480730065254392,0.518371206525439,0.422225193474561
"276","FaceRecognition",0.0450098,10,0.4681326,0.065951233269911,0.0208556111629993,0.0471786701769131,0.515311270176913,0.420953929823087
"277","FaceRecognition",0.0456372,10,0.4659367,0.0647143225879025,0.0204644656612654,0.0462938375784695,0.512230537578469,0.419642862421531
"278","FaceRecognition",0.0462733,10,0.4637101,0.0634936131896569,0.0200784434553024,0.0454205946802512,0.509130694680251,0.418289505319749
"279","FaceRecognition",0.0469183,10,0.4618047,0.0629125116121145,0.0198946830016074,0.0450048996536858,0.506809599653686,0.416799800346314
"280","FaceRecognition",0.0475724,10,0.4604313,0.0633333560404345,0.0200277656950156,0.0453059536218237,0.505737253621824,0.415125346378176
"281","FaceRecognition",0.0482355,10,0.4590389,0.0637834325919444,0.0201700923974361,0.0456279189911618,0.504666818991162,0.413410981008838
"282","FaceRecognition",0.0489079,10,0.4576266,0.064263084573753,0.020321771672109,0.0459710413488111,0.503597641348811,0.411655558651189
"283","FaceRecognition",0.0495896,10,0.4561954,0.0647732119478758,0.0204830881120119,0.0463359644888146,0.502531364488815,0.409859435511185
"284","FaceRecognition",0.0502809,10,0.4547296,0.0650106918167226,0.0205581858404113,0.0465058473530231,0.501235447353023,0.408223752646977
"285","FaceRecognition",0.0509818,10,0.4532225,0.0648285429219946,0.020500585302349,0.0463755458832645,0.499598045883265,0.406846954116736
"286","FaceRecognition",0.0516924,10,0.4516947,0.0646730642935853,0.0204514186430238,0.0462643231727011,0.497959023172701,0.405430376827299
"287","FaceRecognition",0.052413,10,0.4501453,0.0645453927610467,0.0204110453595052,0.0461729924602037,0.496318292460204,0.403972307539796
"288","FaceRecognition",0.0531436,10,0.4485749,0.0644475898203769,0.0203801173540673,0.0461030284511714,0.494677928451171,0.402471871548829
"289","FaceRecognition",0.0538844,10,0.4461278,0.0639959101224445,0.020237283692235,0.0457799162599687,0.491907716259969,0.400347883740031
"290","FaceRecognition",0.0546355,10,0.4433486,0.0635974280510707,0.0201112725970067,0.0454948593583059,0.488843459358306,0.397853740641694
"291","FaceRecognition",0.0553971,10,0.4405308,0.0634212860250142,0.0200555715976052,0.0453688549435347,0.485899654943535,0.395161945056465
"292","FaceRecognition",0.0561693,10,0.4376737,0.0634783955042098,0.0200736312006296,0.0454097086038737,0.483083408603874,0.392263991396126
"293","FaceRecognition",0.0569523,10,0.435305,0.0632989403544799,0.0200168824995302,0.0452813341232024,0.480586334123202,0.390023665876798
"294","FaceRecognition",0.0577461,10,0.4338363,0.0623595928182309,0.0197198347266288,0.0446093653760401,0.47844566537604,0.38922693462396
"295","FaceRecognition",0.0585511,10,0.4323472,0.0614242351967944,0.0194240486755751,0.0439402508419932,0.476287450841993,0.388406949158007
"296","FaceRecognition",0.0593673,10,0.4308372,0.0604947699149825,0.0191301259459175,0.0432753514337891,0.474112551433789,0.387561848566211
"297","FaceRecognition",0.0601948,10,0.429433,0.0597648163721767,0.01889929436778,0.0427531741259052,0.472186174125905,0.386679825874095
"298","FaceRecognition",0.0610339,10,0.4284258,0.0596696075602982,0.0188691866978945,0.0426850658448187,0.471110865844819,0.385740734155181
"299","FaceRecognition",0.0618847,10,0.4274052,0.0595800972264322,0.0188408810449806,0.0426210340093319,0.470026234009332,0.384784165990668
"300","FaceRecognition",0.0627473,10,0.4263699,0.059495942898935,0.0188142691099956,0.0425608336299895,0.468930733629989,0.383809066370011
"301","FaceRecognition",0.063622,10,0.4249305,0.0592191683067606,0.018726745299022,0.0423628410140803,0.46729334101408,0.38256765898592
"302","FaceRecognition",0.0645088,10,0.4226692,0.0585603431300664,0.0185184064852004,0.0418915458741047,0.464560745874105,0.380777654125895
"303","FaceRecognition",0.0654081,10,0.4203759,0.0579371306704278,0.018321329401335,0.0414457265372153,0.461821626537215,0.378930173462785
"304","FaceRecognition",0.0663198,10,0.4180513,0.057353565887494,0.0181367900137017,0.0410282694396623,0.459079569439662,0.377023030560338
"305","FaceRecognition",0.0672443,10,0.4161172,0.057087172575126,0.0180525490516498,0.0408377031439556,0.456954903143956,0.375279496856044
"306","FaceRecognition",0.0681816,10,0.4144145,0.0570369211500566,0.0180366581557609,0.0408017554399973,0.455216255439997,0.373612744560003
"307","FaceRecognition",0.069132,10,0.4126879,0.0570391991030924,0.0180373785077605,0.0408033849894329,0.453491284989433,0.371884515010567
"308","FaceRecognition",0.0700957,10,0.4109613,0.0571334642901066,0.0180671877772632,0.0408708182419561,0.451832118241956,0.370090481758044
"309","FaceRecognition",0.0710728,10,0.4094306,0.0576047190238979,0.0182162116089549,0.0412079335702451,0.450638533570245,0.368222666429755
"310","FaceRecognition",0.0720635,10,0.4078782,0.0580986468761919,0.0183724053102593,0.0415612682704349,0.449439468270435,0.366316931729565
"311","FaceRecognition",0.073068,10,0.4063045,0.0586157355271508,0.0185359230991847,0.0419311712078974,0.448235671207897,0.364373328792103
"312","FaceRecognition",0.0740866,10,0.4041313,0.0588089050986328,0.0185970086812369,0.0420693563948804,0.44620065639488,0.36206194360512
"313","FaceRecognition",0.0751193,10,0.4017218,0.0591225064417567,0.0186961781333928,0.0422936932814057,0.444015493281406,0.359428106718594
"314","FaceRecognition",0.0761664,10,0.3992785,0.0597192781311027,0.0188848939115368,0.0427205980306672,0.441999098030667,0.356557901969333
"315","FaceRecognition",0.0772281,10,0.3973063,0.0604119572307963,0.0191039382757995,0.0432161108082545,0.440522410808255,0.354090189191745
"316","FaceRecognition",0.0783046,10,0.3957633,0.0610819103300369,0.0193157960477084,0.0436953663844728,0.439458666384473,0.352067933615527
"317","FaceRecognition",0.0793962,10,0.3941988,0.0618580220447509,0.0195612241214319,0.0442505632593982,0.438449363259398,0.349948236740602
"318","FaceRecognition",0.0805029,10,0.3928889,0.0622865012903188,0.0196967211560424,0.0445570788467803,0.43744597884678,0.34833182115322
"319","FaceRecognition",0.0816251,10,0.3918977,0.062197275047581,0.0196685053406314,0.044493250237844,0.436390950237844,0.347404449762156
"320","FaceRecognition",0.0827629,10,0.3908926,0.062112528362642,0.0196417060857757,0.0444326261115147,0.435325226111515,0.346459973888485
"321","FaceRecognition",0.0839166,10,0.3897231,0.0617332077166649,0.0195217543652943,0.0441612764678377,0.433884376467838,0.345561823532162
"322","FaceRecognition",0.0850863,10,0.3883875,0.0610586820930852,0.0193084506342286,0.0436787499047559,0.432066249904756,0.344708750095244
"323","FaceRecognition",0.0862724,10,0.3870336,0.0603826959046307,0.0190946850319954,0.0431951785165042,0.430228778516504,0.343838421483496
"324","FaceRecognition",0.0874749,10,0.3852697,0.059966020874881,0.0189629208181827,0.0428971071564272,0.428166807156427,0.342372592843573
"325","FaceRecognition",0.0886943,10,0.3832883,0.0596853113067938,0.0188741526585669,0.0426962996283239,0.425984599628324,0.340592000371676
"326","FaceRecognition",0.0899306,10,0.3812793,0.0594151622886691,0.0187887240380737,0.0425030466625672,0.423782346662567,0.338776253337433
"327","FaceRecognition",0.0911842,10,0.3788476,0.0585927601731742,0.0185286576543232,0.0419147356297631,0.420762335629763,0.336932864370237
"328","FaceRecognition",0.0924553,10,0.3763585,0.0577996930619493,0.0182778678134392,0.0413474095948502,0.41770590959485,0.33501109040515
"329","FaceRecognition",0.0937441,10,0.3742453,0.0571792796698828,0.018081675872459,0.0409035925902787,0.415148892590279,0.333341707409721
"330","FaceRecognition",0.0950508,10,0.372993,0.0568040327715481,0.0179630123840939,0.0406351571301109,0.413628157130111,0.332357842869889
"331","FaceRecognition",0.0963758,10,0.3717233,0.0564273520891145,0.0178438954933862,0.0403656960025862,0.412088996002586,0.331357603997414
"332","FaceRecognition",0.0977192,10,0.3705148,0.0560524811499604,0.0177253508937529,0.0400975294874147,0.410612329487415,0.330417270512585
"333","FaceRecognition",0.0990814,10,0.3693114,0.0556908149502431,0.0176109819993725,0.0398388090737907,0.409150209073791,0.329472590926209
"334","FaceRecognition",0.100462,10,0.3680143,0.0552940300998017,0.0174855076125281,0.039554966290843,0.407569266290843,0.328459333709157
"335","FaceRecognition",0.101863,10,0.366544,0.054806939033504,0.017331475892786,0.0392065223327303,0.40575052233273,0.32733747766727
"336","FaceRecognition",0.103283,10,0.3650531,0.0543270284960544,0.0171797148556404,0.0388632150155176,0.403916315015518,0.326189884984482
"337","FaceRecognition",0.104723,10,0.3634026,0.0547504877262903,0.0173136244220171,0.0391661395002639,0.402568739500264,0.324236460499736
"338","FaceRecognition",0.106182,10,0.3617237,0.0552885643049266,0.0174837791764252,0.0395510562967324,0.401274756296732,0.322172643703268
"339","FaceRecognition",0.107662,10,0.3603204,0.055517334042221,0.0175561225193821,0.0397147083081831,0.400035108308183,0.320605691691817
"340","FaceRecognition",0.109163,10,0.3590445,0.0555908149932263,0.0175793592363633,0.039767273413942,0.398811773413942,0.319277226586058
"341","FaceRecognition",0.110685,10,0.3575457,0.0554496765526084,0.0175347273425876,0.039666309055748,0.397212009055748,0.317879390944252
"342","FaceRecognition",0.112228,10,0.3557715,0.055030582186938,0.0174021980675814,0.0393665070070123,0.395138007007012,0.316404992992988
"343","FaceRecognition",0.113792,10,0.3539726,0.0545221532308963,0.017241418714634,0.0390027988421124,0.392975398842112,0.314969801157888
"344","FaceRecognition",0.115378,10,0.3521482,0.0537712588384042,0.0170039650583817,0.0384656413527886,0.390613841352789,0.313682558647211
"345","FaceRecognition",0.116987,10,0.3503654,0.0530653821896473,0.0167807472626618,0.0379606876173369,0.388326087617337,0.312404712382663
"346","FaceRecognition",0.118617,10,0.3488298,0.0524916552559653,0.0165993188761199,0.0375502680931861,0.386380068093186,0.311279531906814
"347","FaceRecognition",0.120271,10,0.3469803,0.0518305030825371,0.0163902442013195,0.0370773083200267,0.384057608320027,0.309902991679973
"348","FaceRecognition",0.121947,10,0.3435908,0.0508483675249811,0.0160796656680279,0.0363747308663297,0.37996553086633,0.30721606913367
"349","FaceRecognition",0.123647,10,0.3406094,0.0503432015054885,0.0159199181462161,0.036013356865624,0.376622756865624,0.304596043134376
"350","FaceRecognition",0.125371,10,0.3396242,0.049993336604436,0.0158092811501486,0.0357630785924993,0.375387278592499,0.303861121407501
"351","FaceRecognition",0.127118,10,0.3385348,0.0496367470972867,0.0156965176469177,0.0355079898259634,0.374042789825963,0.303026810174037
"352","FaceRecognition",0.12889,10,0.3371674,0.0492569620351614,0.0155764190651553,0.0352363079589876,0.372403707958988,0.301931092041012
"353","FaceRecognition",0.130687,10,0.3356492,0.0488780565712036,0.0154565986367563,0.0349652553186353,0.370614455318635,0.300683944681365
"354","FaceRecognition",0.132509,10,0.3338945,0.0484517559118805,0.0153217905316071,0.0346602981979687,0.368554798197969,0.299234201802031
"355","FaceRecognition",0.134356,10,0.3322793,0.0483265334551206,0.0152821917138508,0.0345707194487429,0.366850019448743,0.297708580551257
"356","FaceRecognition",0.136229,10,0.3307761,0.0484802011236431,0.0153307856973767,0.0346806466766449,0.365456746676645,0.296095453323355
"357","FaceRecognition",0.138128,10,0.3296952,0.0481652173433623,0.0152311790802069,0.0344553208541523,0.364150520854152,0.295239879145848
"358","FaceRecognition",0.140053,10,0.328703,0.0476347331891342,0.015063425261208,0.0340758353509171,0.362778835350917,0.294627164649083
"359","FaceRecognition",0.142005,10,0.3265892,0.0449967577518401,0.0142292241818652,0.0321887414040678,0.358777941404068,0.294400458595932
"360","FaceRecognition",0.143985,10,0.324609,0.0428253255653448,0.0135425570324728,0.0306353923936115,0.355244392393611,0.293973607606389
"361","FaceRecognition",0.145992,10,0.3229381,0.0414805573209372,0.0131173039747334,0.0296734031430444,0.352611503143044,0.293264696856956
"362","FaceRecognition",0.148027,10,0.321459,0.040705408122809,0.0128721802754795,0.0291188948110058,0.350577894811006,0.292340105188994
"363","FaceRecognition",0.15009,10,0.3200586,0.0402251516569201,0.0127203098461564,0.0287753400314951,0.348833940031495,0.291283259968505
"364","FaceRecognition",0.152182,10,0.3184386,0.0396412370341794,0.0125356598294625,0.0283576326736203,0.34679623267362,0.29008096732638
"365","FaceRecognition",0.154304,10,0.3168059,0.0392924376960758,0.0124253597939858,0.0281081166583099,0.34491401665831,0.28869778334169
"366","FaceRecognition",0.156455,10,0.3151619,0.0392110622810848,0.0123996266282945,0.0280499041932199,0.34321180419322,0.28711199580678
"367","FaceRecognition",0.158636,10,0.3133756,0.0390946106692186,0.012362801395225,0.0279665997284599,0.34134219972846,0.28540900027154
"368","FaceRecognition",0.160847,10,0.3113536,0.0392434184381421,0.0124098585435577,0.0280730503936215,0.339426650393621,0.283280549606379
"369","FaceRecognition",0.163089,10,0.3089808,0.0398900270543904,0.0126143341417611,0.0285356063327148,0.337516406332715,0.280445193667285
"370","FaceRecognition",0.165362,10,0.3069807,0.0398003459757436,0.0125859744946066,0.0284714523537699,0.33545215235377,0.27850924764623
"371","FaceRecognition",0.167668,10,0.3035008,0.0389663568958317,0.0123222439909837,0.0278748525059509,0.331375652505951,0.275625947494049
"372","FaceRecognition",0.170005,10,0.2979937,0.0375205183216093,0.0118650296886364,0.0268405618969621,0.324834261896962,0.271153138103038
"373","FaceRecognition",0.172374,10,0.2947944,0.0367688671393492,0.0116273367144463,0.0263028630328513,0.321097263032851,0.268491536967149
"374","FaceRecognition",0.174777,10,0.2918033,0.0356905422456551,0.0112863404422731,0.0255314758732671,0.317334775873267,0.266271824126733
"375","FaceRecognition",0.177214,10,0.2891093,0.0346854014954419,0.0109684870283007,0.0248124414961296,0.31392174149613,0.26429685850387
"376","FaceRecognition",0.179684,10,0.2869685,0.0345802435350656,0.010935233161412,0.0247372160229566,0.311705716022957,0.262231283977043
"377","FaceRecognition",0.182188,10,0.2846153,0.0346718244177539,0.0109641935793544,0.0248027290398426,0.309418029039843,0.259812570960157
"378","FaceRecognition",0.184728,10,0.2819937,0.0335739084874285,0.0106170020774333,0.0240173272969091,0.306011027296909,0.257976372703091
"379","FaceRecognition",0.187303,10,0.2793573,0.0322618358093412,0.01020208826559,0.0230787270455039,0.302436027045504,0.256278572954496
"380","FaceRecognition",0.189914,10,0.2772904,0.0329444176158032,0.0104179395853712,0.0235670166546464,0.300857416654646,0.253723383345354
"381","FaceRecognition",0.192561,10,0.2754719,0.0329679755704094,0.0104253892647283,0.0235838690001645,0.299055769000165,0.251888030999835
"382","FaceRecognition",0.195245,10,0.2735102,0.0322340772847619,0.0101933102493743,0.0230588697932465,0.296569069793246,0.250451330206753
"383","FaceRecognition",0.197967,10,0.2714256,0.0314648243747416,0.00995005112013669,0.0225085794116255,0.293934179411625,0.248917020588374
"384","FaceRecognition",0.200727,10,0.2692036,0.0307784571203807,0.00973300273662301,0.0220175818561863,0.291221181856186,0.247186018143814
"385","FaceRecognition",0.203525,10,0.266816,0.0297340118831393,0.00940272015252324,0.0212704307428175,0.288086430742817,0.245545569257183
"386","FaceRecognition",0.206362,10,0.2649128,0.0294496734590461,0.00931280444787951,0.0210670272875096,0.28597982728751,0.24384577271249
"387","FaceRecognition",0.209238,10,0.2630262,0.0292702919652902,0.00925607903884433,0.020938705497148,0.283964905497148,0.242087494502852
"388","FaceRecognition",0.212155,10,0.2600048,0.029400342733452,0.0092972047027289,0.0210317382122793,0.281036538212279,0.238973061787721
"389","FaceRecognition",0.215112,10,0.256542,0.0302439376110688,0.00956397282630091,0.021635209633824,0.278177209633824,0.234906790366176
"390","FaceRecognition",0.218111,10,0.2537172,0.0310912470276336,0.00983191559022622,0.0222413382764576,0.275958538276458,0.231475861723542
"391","FaceRecognition",0.221151,10,0.2516017,0.0314402540173863,0.00994228129092,0.0224910028368092,0.274092702836809,0.229110697163191
"392","FaceRecognition",0.224234,10,0.249329,0.0318106030366536,0.0100593959339294,0.0227559345653616,0.272084934565362,0.226573065434638
"393","FaceRecognition",0.22736,10,0.2465729,0.0317613531073711,0.0100438217388159,0.0227207032883307,0.269293603288331,0.223852196711669
"394","FaceRecognition",0.230529,10,0.2432867,0.0314371301102163,0.00994129342473436,0.0224887681282415,0.265775468128242,0.220797931871758
"395","FaceRecognition",0.233742,10,0.2402118,0.0319788092919879,0.0101125874222838,0.0228762620717424,0.263088062071742,0.217335537928258
"396","FaceRecognition",0.237001,10,0.238799,0.0321651937935679,0.0101715273768386,0.0230095935121135,0.261808593512114,0.215789406487886
"397","FaceRecognition",0.240304,10,0.2373078,0.0319435907562065,0.0101014503433913,0.022851068248953,0.260158868248953,0.214456731751047
"398","FaceRecognition",0.243654,10,0.2352394,0.0318792569347391,0.0100811062027493,0.0228050466054788,0.258044446605479,0.212434353394521
"399","FaceRecognition",0.24705,10,0.232756,0.0312895173749222,0.00989461417921667,0.0223831723386397,0.25513917233864,0.21037282766136
"400","FaceRecognition",0.250494,10,0.2310314,0.0300590570422072,0.00950550845702989,0.0215029540421091,0.252534354042109,0.209528445957891
"401","FaceRecognition",0.253986,10,0.2298026,0.0298887084186208,0.00945163949234911,0.0213810939778039,0.251183693977804,0.208421506022196
"402","FaceRecognition",0.257526,10,0.2282803,0.0306308977488418,0.00968634036620642,0.0219120242407152,0.250192324240715,0.206368275759285
"403","FaceRecognition",0.261116,10,0.2270935,0.0311807254860007,0.00986021116322228,0.0223053473095861,0.249398847309586,0.204788152690414
"404","FaceRecognition",0.264756,10,0.2261561,0.03107829890758,0.00982782103514756,0.0222320757493579,0.248388175749358,0.203924024250642
"405","FaceRecognition",0.268446,10,0.2247454,0.0312860969342259,0.00989353254089649,0.0223807255027661,0.247126125502766,0.202364674497234
"406","FaceRecognition",0.272188,10,0.2225412,0.0318013949442473,0.0100564840794385,0.0227493474928679,0.245290547492868,0.199791852507132
"407","FaceRecognition",0.275983,10,0.2205467,0.0323588529842384,0.010232767790073,0.0231481289515644,0.243694828951564,0.197398571048436
"408","FaceRecognition",0.27983,10,0.2185303,0.0329978590216261,0.0104348392417474,0.0236052463333666,0.242135546333367,0.194925053666633
"409","FaceRecognition",0.28373,10,0.2164674,0.0333212331944663,0.0105370991340122,0.0238365742811204,0.24030397428112,0.19263082571888
"410","FaceRecognition",0.287685,10,0.2142388,0.0330274726277652,0.0104442038862604,0.0236264306310289,0.237865230631029,0.190612369368971
"411","FaceRecognition",0.291696,10,0.2119818,0.0332991470955172,0.0105301148962815,0.0238207748377112,0.235802574837711,0.188161025162289
"412","FaceRecognition",0.295762,10,0.2103551,0.0332676315439564,0.0105201488038166,0.0237982299702568,0.234153329970257,0.186556870029743
"413","FaceRecognition",0.299884,10,0.2083057,0.0320909655477813,0.0101480543444982,0.0229564938238721,0.231262193823872,0.185349206176128
